"CAS","LogBCF","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","ExactMolWt","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","FractionCSP3","HallKierAlpha","HeavyAtomCount","HeavyAtomMolWt","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","MaxAbsEStateIndex","MaxAbsPartialCharge","MaxEStateIndex","MaxPartialCharge","MinAbsEStateIndex","MinAbsPartialCharge","MinEStateIndex","MinPartialCharge","MolLogP","MolMR","MolWt","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRadicalElectrons","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","NumValenceElectrons","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","RingCount","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","qed"
"95_57_8",1.35,3.13486151134545,164.638338914672,5.98312766312544,4.13457914526769,4.89050809128614,3.80453045264031,2.23993930344422,2.61790377645345,1.45141155450677,1.85861168124738,0.852452786658065,1.17206531491866,0.451728836547278,0.58746221212748,0,0,0,5.74951183328391,5.02263331374133,0,0,24.2654682738464,0,0,16.7074672850732,128.00289246,1.25,1.875,2.25,0,-0.69,8,123.518,72.4952658275456,5.44679890560876,2.05266954789152,0.927965287531715,52.5289030985747,8.78731481481482,0.506395631398309,8.78731481481482,0.133666612751689,0.133487654320988,0.133666612751689,0.133487654320988,-0.506395631398309,2.0456,33.1168,128.558,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,42,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,23.7336740271557,12.1327341369232,0,5.02263331374133,1,5.10652739484071,11.6009398902325,0,0,0,0,0,29.2881015875878,0,5.74951183328391,0,0,5.74951183328391,11.6009398902325,5.10652739484071,0,0,0,24.2654682738464,5.02263331374133,0,0,20.23,0,5.45867283950617,0,0,0,0,0,0,0,15.9857716049383,0.567107754835134
"95_63_6",2.08,3.17167803044092,211.278337041356,6.85337115112852,6.23205080756888,6.23205080756888,4.19837730275766,3.23803387171259,3.23803387171259,2.58771324027147,2.58771324027147,1.66241076436993,1.66241076436993,0.891346035225553,0.891346035225553,0,0,0,0,0,0,16.690354475091,0,0,38.9703128044567,0,120.093900384,0.888888888888889,1.55555555555556,2,0.333333333333333,-0.78,9,108.099,104.200919306593,6.34165450121655,2.21887201680218,1.31745500520999,56.5262294626868,2.2037037037037,0.0590430139440344,2.2037037037037,-0.0395015620935445,1.34546296296296,0.0395015620935445,1.34546296296296,-0.0590430139440344,2.61186,40.653,120.195,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,23.7625526970818,31.8981145824659,0,0,1,0,0,0,0,0,20.7712115990719,0,34.8894556804758,0,0,0,0,0,0,0,0,20.7712115990719,16.690354475091,18.1991012053848,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.493392712297448
"95_64_7",0.95,3.17167803044092,215.807662054337,6.85337115112852,5.8094010767585,5.8094010767585,4.19837730275766,3.0267090063074,3.0267090063074,2.34369630441518,2.34369630441518,1.53096490860413,1.53096490860413,0.764618873378579,0.764618873378579,0,0,0,0,0,5.68738627468356,11.126902983394,0,18.1991012053848,13.8474743993812,5.73366747716218,121.089149352,1.11111111111111,1.77777777777778,2.22222222222222,0.25,-0.98,9,110.095,104.200919306593,6.14468827930175,2.09491740804543,1.22443464995944,55.5011780453029,5.5275,0.398720592015426,5.5275,0.0316337185344643,0.845462962962963,0.0316337185344643,0.845462962962963,-0.398720592015426,1.88564,40.3284,121.183,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,48,5.73366747716218,0,0,0,0,0,0,0,0,0,6.06636706846161,37.1071115196985,5.68738627468356,0,1,0,5.68738627468356,0,0,0,13.8474743993812,5.73366747716218,29.3260041887788,0,0,5.73366747716218,5.68738627468356,0,0,0,0,13.8474743993812,11.126902983394,18.1991012053848,0,0,0,26.02,0,0,0,0,0,0,0,0,0,19,0.52097263206939
"95_76_1",1.11,3.17167803044092,222.29788705001,6.85337115112852,4.56533002277696,6.07718791481387,4.19837730275766,2.40467347931663,3.16060242533508,1.67354616196616,2.48794641544737,0.943657322271397,1.68268660100941,0.512382150345783,0.818912938244267,0,0,0,0,15.7326529021662,0,0,18.1991012053848,0,0,28.9355472576272,160.97990452,1.11111111111111,1.77777777777778,2.22222222222222,0,-0.4,9,156.979,104.200919306593,6.71627906976744,2.4602853745541,1.50123456790123,63.377826270273,5.60200617283951,0.398684892802387,5.60200617283951,0.0612266295011855,0.496913580246914,0.0612266295011855,0.496913580246914,-0.398684892802387,2.5756,40.8744,162.019,2,1,0,0,0,1,0,1,1,1,3,0,0,0,0,0,48,5.73366747716218,0,0,0,0,0,0,0,0,0,23.201879780465,18.1991012053848,5.68738627468356,10.0452666274827,1,0,28.8892660551486,0,0,0,0,5.73366747716218,28.2443678328675,0,0,5.73366747716218,5.68738627468356,0,23.201879780465,0,0,0,0,18.1991012053848,10.0452666274827,0,0,26.02,0,11.1951543209877,0,0,0,0,0,0,0,12.0270679012346,0.582518851969815
"95_77_2",1.69,3.17167803044092,222.29788705001,6.85337115112852,4.43519334908729,5.9470512411242,4.19837730275766,2.33960514247179,3.09553408849025,1.59841171837999,2.4128119718612,0.903184265759909,1.64221354449793,0.485046084496317,0.777377797207356,0,0,0,5.74951183328391,10.0452666274827,0,12.1327341369232,6.06636706846161,0,0,28.3084071753057,161.963920108,1.11111111111111,1.77777777777778,2.22222222222222,0,-0.4,9,158.971,104.200919306593,6.71627906976744,2.4602853745541,1.50123456790123,62.8321693254563,8.79441358024691,0.507909544759991,8.79441358024691,0.116668818035579,0.129074074074075,0.116668818035579,0.129074074074075,-0.507909544759991,2.699,38.1268,163.003,1,1,0,0,0,1,0,1,1,1,3,0,0,0,0,0,48,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,23.201879780465,18.1991012053848,0,10.0452666274827,1,5.10652739484071,23.201879780465,0,0,0,0,0,28.2443678328675,0,5.74951183328391,0,0,5.74951183328391,23.201879780465,5.10652739484071,0,0,0,18.1991012053848,10.0452666274827,0,0,20.23,0,11.0595987654321,0,0,0,0,0,0,0,14.1626234567901,0.622739722153386
"95_78_3",0.58,3.17167803044092,215.807662054337,6.85337115112852,5.8094010767585,5.8094010767585,4.19837730275766,3.0267090063074,3.0267090063074,2.36004233964073,2.36004233964073,1.43473986373919,1.43473986373919,0.759900179459751,0.759900179459751,0,0,0,0,0,11.2508377663806,5.563451491697,0,25.9802085363045,6.06636706846161,5.73366747716218,121.089149352,1.22222222222222,1.88888888888889,2.33333333333333,0.25,-0.98,9,110.095,104.200919306593,6.14468827930175,2.09491740804543,1.22443464995944,55.5011780453029,5.62064814814815,0.398506119135054,5.62064814814815,0.0345872903039501,0.88425925925926,0.0345872903039501,0.88425925925926,-0.398506119135054,1.88564,40.3284,121.183,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,48,5.73366747716218,0,0,0,0,0,0,0,0,0,12.1327341369232,31.0407444512368,5.68738627468356,0,1,0,5.68738627468356,0,0,0,13.8474743993812,5.73366747716218,29.3260041887788,0,0,5.73366747716218,5.68738627468356,0,0,0,0,13.8474743993812,11.126902983394,18.1991012053848,0,0,0,26.02,0,0,0,0,0,0,0,0,0,19,0.52097263206939
"95_82_9",1.18,3.17167803044092,222.29788705001,6.85337115112852,4.56533002277696,6.07718791481387,4.19837730275766,2.40467347931663,3.16060242533508,1.66583488946259,2.50947079667518,0.958045403860378,1.53734855455385,0.514608202973649,0.812699384596259,0,0,0,0,15.7326529021662,0,0,18.1991012053848,0,0,28.9355472576272,160.97990452,1.22222222222222,1.88888888888889,2.33333333333333,0,-0.4,9,156.979,104.200919306593,6.71627906976744,2.4602853745541,1.50123456790123,63.377826270273,5.5970061728395,0.397480210300114,5.5970061728395,0.0635977864606399,0.517746913580247,0.0635977864606399,0.517746913580247,-0.397480210300114,2.5756,40.8744,162.019,2,1,0,0,0,1,0,1,1,1,3,0,0,0,0,0,48,5.73366747716218,0,0,0,0,0,0,0,0,0,23.201879780465,18.1991012053848,5.02263331374133,10.7100195884249,1,0,28.8892660551486,0,0,0,0,5.73366747716218,28.2443678328675,0,0,5.73366747716218,5.68738627468356,0,23.201879780465,0,0,0,0,18.1991012053848,10.0452666274827,0,0,26.02,0,11.1753086419753,0,0,0,0,0,0,0,12.0469135802469,0.582518851969815
"95_94_3",3.44,3.28246290745352,205.91988337223,7.7236146391316,4.66655843041616,7.69027421448998,4.60906090528062,2.41062948439771,3.92248737643462,1.68042565726565,3.30922616422807,0.963206153162036,2.40750628553458,0.498292645493479,1.26464286550239,0,0,0,0,20.0905332549653,0,12.1327341369232,0,0,0,46.4037595609301,213.891060784,0.6,0.8,1,0,0.38,10,213.878,156.495801385346,8.47633911368015,3.18546695011809,1.70109648593165,78.6444680270236,5.61089506172839,0.0826554795968694,5.61089506172839,0.0607694538849629,0.413024691358025,0.0607694538849629,0.413024691358025,-0.0826554795968694,4.3002,46.482,215.894,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,46.4037595609301,12.1327341369232,0,20.0905332549653,1,0,46.4037595609301,0,0,0,0,0,32.2232673918885,0,0,0,0,0,46.4037595609301,0,0,0,0,12.1327341369232,20.0905332549653,0,0,0,0,22.4435802469136,0,0,0,0,0,0,0,4.66753086419753,0.566615554782567
"95_95_4",2.73,3.28246290745352,209.164995870066,7.7236146391316,4.73580755290689,7.00359439096225,4.60906090528062,2.44525404564307,3.57914746467075,1.71772843764392,2.93932881786574,0.989740079939761,2.01462346183488,0.512065744723926,1.05314480349381,0,0,0,10.7721451470252,10.0452666274827,0,12.1327341369232,0,0,0,39.9093470655383,195.924947756,0.9,1.4,1.9,0,-0.11,10,194.424,156.495801385346,7.99111223458038,2.86847636551927,1.48343203213091,73.135435552338,8.94950617283951,0.506337854762445,8.94950617283951,0.135261966578926,0.059197530864197,0.135261966578926,-0.059197530864197,-0.506337854762445,3.3524,43.1368,197.448,1,1,0,0,0,1,0,1,1,1,4,0,0,0,0,0,54,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,34.8028196706975,6.06636706846161,6.06636706846161,15.067899941224,1,5.10652739484071,34.8028196706975,0,0,0,0,0,27.2006340781472,0,5.74951183328391,0,0,5.74951183328391,34.8028196706975,5.10652739484071,0,0,0,12.1327341369232,15.067899941224,0,0,20.23,0,16.5866049382716,0,0,0,0,0,0,0,12.4133950617284,0.632490810104302
"96_18_4",1.11,2.75418478603766,25.2192809488736,4.99156383156272,3.1254572505904,5.39324408864577,2.80806041249045,1.56923695498857,3.07471770311025,0.90588853444318,2.14031533413992,0.334860258939953,1.70443498904362,0.0412393049421161,0.371153744479045,0,0,0,5.37708786820573,11.7600068899407,0,0,0,0,0,34.8028196706975,145.9456832,1.16666666666667,1.5,1.5,1,0.87,6,142.392,19.8002690597803,6.87,4.04035775127768,3.07533880903491,52.3789339372678,5.3858024691358,0.125066687299472,5.3858024691358,0.0606186120308703,0.0617283950617287,0.0606186120308703,-0.0617283950617287,-0.125066687299472,2.0714,31.081,147.432,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,38,0,0,0,0,0,0,0,0,0,34.8028196706975,0,0,11.7600068899407,5.37708786820573,0,0,34.8028196706975,0,0,0,5.37708786820573,11.7600068899407,0,0,0,0,0,0,34.8028196706975,17.1370947581464,0,0,0,0,0,0,0,0,0,15.8572530864198,0,0,0,0,0,0,0,0.809413580246914,0.524728274156969
"96_29_7",0.7,2.96490049475906,44.8127439131334,4.99156383156272,4.13991893633999,4.13991893633999,2.80806041249045,2.13347841642225,2.13347841642225,1.36267891184889,1.36267891184889,0.770767330887857,0.770767330887857,0.074535599249993,0.074535599249993,0,4.90706524398828,0,6.04184082914796,0,6.42082162292601,0,6.92373719969062,6.92373719969062,5.17688192785865,0,87.068413908,1.83333333333333,2.33333333333333,2.33333333333333,1,-0.4,6,78.05,19.8002690597803,5.6,2.81739130434783,1.87777777777778,37.5288093552499,9.48587962962963,0.150531867729538,9.48587962962963,0.0888658831126302,0.00462962962962954,0.0888658831126302,0.00462962962962954,-0.150531867729538,1.5513,25.548,87.122,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,36,0,0,0,0,0,0,0,0,4.90706524398828,0,12.1006191275493,13.3445588226166,0,6.04184082914796,0,0,0,0,0,5.17688192785865,26.3101368514552,0,4.90706524398828,0,0,0,0,0,0,6.04184082914796,0,4.90706524398828,20.2682960223073,5.17688192785865,0,0,0,29.43,0,0,0,0,0,0,0,0,0,16.8333333333333,0.469662207346378
"96_45_7",0.26,2.36735185101787,63.1934493999107,4.40577739393582,3.32246185283696,4.13895843376468,2.89384685011735,1.91123092641848,2.31947921688234,1.18267753582521,1.59092582628907,0.696114262594043,0.984789397188856,0.414562072615966,0.618686217847897,0,0,0,0,0,18.2019496965499,0,0,0,10.6335772080127,12.2178734430467,102.025169192,1.33333333333333,1.83333333333333,2,0.666666666666667,-0.31,6,96.114,33.5488750216347,3.86574692442882,1.42683363831969,0.596593738060286,41.9218087175145,4.69675925925926,0.360967065803606,4.69675925925926,0.165917763189408,0.787037037037037,0.165917763189408,0.787037037037037,-0.360967065803606,-0.5359,28.6034,102.162,2,2,0,1,1,0,0,0,1,2,3,0,0,0,1,1,34,10.6335772080127,0,5.11243688472476,0,0,0,0,0,0,0,0,12.2178734430467,13.0895128118252,0,1,0,17.3303103277715,0,10.6335772080127,0,0,13.0895128118252,0,0,0,10.6335772080127,0,0,12.2178734430467,18.2019496965499,0,0,0,0,0,0,0,24.06,0,4.69675925925926,0,0,0,0,0,0,0,8.63657407407407,0.401783384789662
"96_91_3",0.47,3.42750447793432,416.173157718238,10.8783151775109,6.7066847559242,6.7066847559242,6.43042811032654,3.34449280956422,3.34449280956422,2.41694927123617,2.41694927123617,1.51155881123612,1.51155881123612,0.87024917794792,0.87024917794792,32.6582927549699,20.2286365375311,0,0,6.06636706846161,6.06636706846161,0,0,0,0,10.8401948720029,199.02292026,1.21428571428571,1.78571428571429,2.21428571428571,0,-2.38,14,194.082,1006.55253449871,9.70605851979346,3.16564967835282,1.52924906787065,76.8714790137053,10.3162037037037,0.50065369457408,10.3162037037037,0.319269116159758,0.397314814814815,0.319269116159758,-0.945740740740741,-0.50065369457408,0.7908,45.828,199.122,3,8,0,0,0,1,0,1,6,2,8,0,2,0,0,0,74,10.8401948720029,0,0,5.74951183328391,5.68738627468356,5.68738627468356,20.2286365375311,0,0,0,0,0,6.06636706846161,21.6003754407805,1,14.953149492476,17.0621588240507,0,0,0,0,5.73366747716218,32.3613706744544,0,5.74951183328391,5.73366747716218,17.0621588240507,5.74951183328391,0,14.953149492476,0,20.2286365375311,0,12.1327341369232,0,0,0,132.53,0,0,0,0,0,0,0,0,0,52.6666666666667,0.312775517419403
"96_96_8",0.85,3.16726577774871,311.519840009536,9.13782820150469,6.48135954365005,6.48135954365005,5.64706570774141,3.22783661142328,3.22783661142328,2.18185597031736,2.18185597031736,1.43430026285046,1.43430026285046,0.808568972753975,0.808568972753975,4.92331104881767,10.1143182687656,0,11.3747725493671,5.74951183328391,0,19.2425316782008,6.06636706846161,0,0,10.4705304309622,168.053492116,1.58333333333333,2.25,2.75,0.142857142857143,-1.78,12,160.088,481.011967410462,8.31784735812133,3.08088411757375,1.44504016478691,68.902756882913,10.3599111866969,0.496499006919592,10.3599111866969,0.295307930764723,0.130231481481481,0.295307930764723,-0.543796296296296,-0.496499006919592,1.1856,44.0608,168.152,2,5,0,0,0,1,0,1,4,1,5,0,2,0,0,0,64,10.4705304309622,11.4368981079675,0,0,5.68738627468356,0,10.1143182687656,0,0,0,0,12.1327341369232,0,18.0994756585568,1,9.66017400261772,11.3747725493671,0,0,0,0,12.8434650184397,28.3134194741504,0,5.74951183328391,10.4705304309622,11.3747725493671,5.74951183328391,0,12.0331085900952,0,10.1143182687656,0,18.1991012053848,0,0,0,78.39,0,0,0,0,0,0,0,0,0,36.5,0.408306998534459
"97_23_4",2.28,2.3702275792701,503.610880418184,12.4138490834436,8.82156453334267,10.3334224253796,8.0585506480638,5.0083525931209,5.76428153913936,3.72284524810734,4.59571680905131,2.4639850838561,2.93417928943158,1.59652584132717,1.985926294077,0,10.2130547896814,0,11.4990236665678,27.5929912338027,0,12.1327341369232,24.2654682738464,0,0,23.201879780465,268.00578492,0.764705882352941,1.17647058823529,1.58823529411765,0.0769230769230769,-1.38,17,259.047,6943.44519959042,12.0868667938097,4.8611811055801,2.84267247007829,109.048439398113,9.68320845930965,0.507661753340003,9.68320845930965,0.118708899657898,0.147014361300076,0.118708899657898,0.147014361300076,-0.507661753340003,3.9954,69.0396,269.127,2,2,0,0,0,2,0,2,2,2,4,0,2,0,0,0,88,10.2130547896814,11.4990236665678,0,0,0,0,0,0,0,0,23.201879780465,47.5251053941637,16.4660882504087,0,2,10.2130547896814,23.201879780465,0,0,0,6.42082162292601,0,57.5703720216463,0,11.4990236665678,0,0,11.4990236665678,23.201879780465,10.2130547896814,6.42082162292601,0,11.126902983394,36.3982024107697,10.0452666274827,0,0,40.46,0,11.708869712494,0,0,0,0,0,0,0,32.0133525097282,0.864712717836714
"98_10_2",0.68,3.21864662888234,303.77951809722,7.61288417512237,5.18884648652934,6.00534306745707,4.60517171552254,2.68384334148374,4.2301628194053,1.85806179792342,3.419484855391,1.07173801838776,2.00096925179933,0.610173759062525,1.1466656618121,10.0232911534076,8.41779698432894,0,4.89548347551777,0,0,12.1327341369232,18.1991012053848,0,0,5.13897373760794,157.019749464,1.1,1.6,1.9,0,-0.87,10,150.138,165.63732925805,7.23952902519167,2.39739807966384,1.55410739404247,59.5320697089248,10.6106481481481,0.237545098168779,10.6106481481481,0.237545098168779,0.148148148148149,0.224628409540881,-3.50282407407407,-0.224628409540881,0.334,37.8152,157.194,2,3,0,0,0,1,0,1,2,1,4,0,1,0,0,0,54,0,0,0,10.0232911534076,0,0,0,13.5567707219369,0,0,18.1991012053848,12.1327341369232,0,4.89548347551777,1,8.41779698432894,10.0232911534076,0,0,5.13897373760794,4.89548347551777,0,30.3318353423081,0,0,5.13897373760794,0,0,0,8.41779698432894,10.0232911534076,0,0,35.2273188178258,0,0,0,60.16,0,-3.50282407407407,0,0,0,0,0,0,21.2212962962963,12.8648611111111,0.638363783266887
"98_15_7",2.35,3.05990169221798,254.107753276127,8.48312766312544,5.32125896879541,6.07718791481387,4.99901856563989,2.82729615106437,3.2052606240736,2.00810641756739,2.44454219803937,1.15194434985631,1.38704145264405,0.664807141100526,0.855094989239726,11.7397500091405,13.1712451430245,0,5.02263331374133,0,12.1327341369232,12.1327341369232,0,0,0,11.6009398902325,179.995362468,1.18181818181818,1.81818181818182,2.18181818181818,0.142857142857143,-0.7,11,176.524,228.212491497188,8.39708737864078,2.73688325003204,2.11712161988979,66.596217669554,11.9092283950617,0.415961806539516,11.9092283950617,0.415961806539516,0.0970601851851856,0.166136491823274,-4.30069444444444,-0.166136491823274,3.3588,36.454,180.556,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,60,0,0,0,0,0,6.17629851744347,0,0,13.1712451430245,0,17.6673069586941,18.1991012053848,5.02263331374133,5.563451491697,1,13.1712451430245,11.6009398902325,0,0,0,6.17629851744347,0,34.8515530792848,0,0,0,13.1712451430245,0,11.6009398902325,0,6.17629851744347,0,5.563451491697,24.2654682738464,5.02263331374133,0,0,0,0,5.35089506172839,0,0,0,0,0,0,35.7276851851852,-0.384135802469137,0.574415671896056
"98_54_4",1.83,2.99375478825993,228.04484428382,8.48312766312544,7.25661467225846,7.25661467225846,4.99901856563989,3.7949740027959,3.7949740027959,3.79687402434197,3.79687402434197,1.73333011507751,1.73333011507751,0.961430133424313,0.961430133424313,0,0,0,5.41499046939678,5.74951183328391,0,5.563451491697,12.1327341369232,12.1327341369232,20.7712115990719,5.10652739484071,150.104465068,1,1.45454545454545,1.81818181818182,0.4,-0.98,11,136.109,230.734720096768,8.1198003992016,2.57167100767552,1.97033874053415,67.6854053292794,9.02239795918367,0.507966639403598,9.02239795918367,0.115095542589013,0.174305555555555,0.115095542589013,0.174305555555555,-0.507966639403598,2.6897,46.8068,150.221,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,60,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,32.9039457359951,23.111176098017,0,0,1,5.10652739484071,0,0,0,0,26.1862020684687,0,29.8289197655434,0,5.74951183328391,0,0,5.74951183328391,0,5.10652739484071,5.41499046939678,0,26.3346630907689,24.2654682738464,0,0,0,20.23,0,0,0,0,0,0,0,0,0,24.5833333333333,0.602501219487069
"98_82_8",1.55,2.84823405059775,162.653001421162,6.69023444431199,5.96410161513776,5.96410161513776,4.30453045264031,3.35405927549702,3.35405927549702,2.56538414090221,2.56538414090221,1.46623915807852,1.46623915807852,0.837939098258598,0.837939098258598,0,0,0,0,5.91790604616139,0,5.563451491697,0,6.06636706846161,38.1129426732277,0,120.093900384,1,1.55555555555556,1.88888888888889,0.333333333333333,-0.78,9,108.099,129.225338703306,6.34165450121655,2.67433726126968,1.56276073093311,56.5262294626868,2.2037037037037,0.0622483947466908,2.2037037037037,-0.0218823856167072,0.658518518518519,0.0218823856167072,0.658518518518519,-0.0622483947466908,2.81,40.531,120.195,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44.1793097416893,11.4813575378584,0,0,1,0,0,0,0,0,19.7653804455426,0,35.895286834005,0,0,0,0,0,0,0,0,0,25.3288319372396,30.3318353423081,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.534261738046432
"98_83_9",1.8,2.98145461404113,196.538112045683,6.69023444431199,5.59385812713468,5.59385812713468,4.30453045264031,3.01423699311623,3.01423699311623,2.14635548967435,2.14635548967435,1.26658834817538,1.26658834817538,0.722670649417099,0.722670649417099,0,0,0,0,0,5.57310453006927,5.563451491697,0,25.1228384050755,18.7116698205217,0,118.07825032,1.22222222222222,1.77777777777778,2.11111111111111,0.111111111111111,-1.04,9,108.099,129.225338703306,6.08562814070352,2.49220109353075,1.42544834567638,55.8366264305025,3.82537037037037,0.0955161604324292,3.82537037037037,-0.0233252062523829,1.12092592592593,0.0233252062523829,1.12092592592593,-0.0955161604324292,2.7197,41.15,118.179,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,42.4838755559758,12.4871886913876,0,0,1,0,5.57310453006927,0,0,0,6.92373719969062,0,42.4742225176035,0,0,0,0,0,0,0,0,0,12.4871886913876,36.9107710259065,0,5.57310453006927,0,0,0,0,0,0,0,0,0,0,0,18.3333333333333,0.531525396320977
"NOCAS_862301",0.82,2.84823405059775,167.182326434143,6.69023444431199,5.54145188432738,5.54145188432738,4.30453045264031,3.11004233964073,3.11004233964073,2.19935873711777,2.19935873711777,1.32535591447506,1.32535591447506,0.756600119639834,0.756600119639834,0,0,0,6.04184082914796,0,0,5.563451491697,0,37.2555725419987,0,5.73366747716218,121.089149352,1.22222222222222,1.77777777777778,2.11111111111111,0.25,-0.82,9,110.095,129.225338703306,6.30224938875306,2.64609747530695,1.54134676988361,55.5011780453029,5.6137037037037,0.324170890528329,5.6137037037037,0.026557073751662,0.158518518518518,0.026557073751662,0.158518518518518,-0.324170890528329,1.7063,39.0444,121.183,2,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,48,5.73366747716218,0,0,0,0,0,0,0,0,0,30.3318353423081,12.4871886913876,6.04184082914796,0,1,0,0,0,0,5.73366747716218,12.9655780288386,0,35.895286834005,0,0,5.73366747716218,0,0,0,0,0,0,18.5290295205356,30.3318353423081,0,0,0,26.02,0,0,0,0,0,0,0,0,0,19,0.600981722956662
